time_hours,node_id,node_label,activation
0.0,event::design_discussion,design discussion,0.4594
0.0,event::code_review,code review,0.3972
0.0,mem::familiar_face,familiar_face,0.3853
0.0,mem::bright_light,bright_light,0.3665
0.0,mem::wonder,wonder,0.3558
0.0,mem::childhood_home,childhood_home,0.344
0.0,mem::falling,falling,0.3251
0.0,mem::being_late,being_late,0.3125
0.0,mem::flying,flying,0.2916
0.0,mem::teeth_loosening,teeth_loosening,0.2683
0.0,mem::school_corridor,school_corridor,0.2235
0.0,mem::cold_water,cold_water,0.2228
0.833333,event::design_discussion,design discussion,0.2922
0.833333,event::code_review,code review,0.2697
0.833333,mem::familiar_face,familiar_face,0.2587
0.833333,mem::bright_light,bright_light,0.2502
0.833333,mem::childhood_home,childhood_home,0.2457
0.833333,mem::wonder,wonder,0.2453
0.833333,mem::falling,falling,0.2372
0.833333,mem::being_late,being_late,0.2316
0.833333,mem::flying,flying,0.2164
0.833333,mem::teeth_loosening,teeth_loosening,0.2115
0.833333,mem::school_corridor,school_corridor,0.1914
0.833333,mem::cold_water,cold_water,0.191
